verse_id,text,chapter,ppl_gpt,z_gpt,ppl_dicta,z_dicta,CFI,shared_seam,cfi_percentile
Isa.21.11,משא דומה אלי קרא משעיר שמר מה מלילה שמר מה מליל,21,420.1341536766,0.0057344407,1107.1727435585,-0.5297381248,-0.5240036841000001,False,51.28
Isa.21.12,אמר שמר אתה בקר וגם לילה אם תבעיון בעיו שבו אתיו,21,316.0207501893,-0.4967790147,12443.1787692626,-0.5688298279,-1.0656088426,False,35.48
Isa.21.13,משא בערב ביער בערב תלינו ארחות דדנים,21,999.7702868042,1.8283453151,262163.7597319677,1.9340321242,3.7623774393,False,97.06
Isa.21.14,לקראת צמא התיו מים ישבי ארץ תימא בלחמו קדמו נדד,21,454.2111697582,-0.0789101691,69290.2991288025,0.0034787515,-0.0754314176,False,57.32
Isa.21.15,כי מפני חרבות נדדו מפני חרב נטושה ומפני קשת דרוכה ומפני כבד מלחמה,21,111.2348990179,-1.1614752669,162.4749752497,-0.6710555378,-1.8325308047,False,7.9
Isa.21.16,כי כה אמר אדני אלי בעוד שנה כשני שכיר וכלה כל כבוד קדר,21,506.1079047279,1.3148455986,653.7855796385,-0.5426234274,0.7722221712,False,69.25
Isa.21.17,ושאר מספר קשת גבורי בני קדר ימעטו כי יהוה אלהי ישראל דבר,21,247.096624707,-0.2146195939,6248.6081460712,1.6604056867,1.4457860928000001,False,80.64
Isa.22.1,משא גיא חזיון מה לך אפוא כי עלית כלך לגגות,22,103.2118917651,-1.6293186378,356.8459147087,-0.9063930019,-2.5357116397,False,0.23
Isa.22.2,תשאות מלאה עיר הומיה קריה עליזה חלליך לא חללי חרב ולא מתי מלחמה,22,447.3296536769,1.1858518822,3832.8836919311,-0.466898031,0.7189538512,False,68.63
Isa.22.3,כל קציניך נדדו יחד מקשת אסרו כל נמצאיך אסרו יחדו מרחוק ברחו,22,428.5656255731,1.0834474232,15091.6370030466,1.1197095384,2.2031569616,False,87.3
Isa.22.4,על כן אמרתי שעו מני אמרר בבכי אל תאיצו לנחמני על שד בת עמי,22,250.7738135442,-0.5242466578,5073.3124996594,-0.5094747248,-1.0337213826,False,36.56
Isa.22.5,כי יום מהומה ומבוסה ומבוכה לאדני יהוה צבאות בגיא חזיון מקרקר קר ושוע אל ההר,22,161.5640744326,-0.6381017419,15924.360409369,-0.5491374162,-1.1872391581000001,False,30.67
Isa.22.6,ועילם נשא אשפה ברכב אדם פרשים וקיר ערה מגן,22,7564.027152478,1.9737879456,1301594.499370259,1.9912008399,3.9649887855,True,99.3
Isa.22.7,ויהי מבחר עמקיך מלאו רכב והפרשים שת שתו השערה,22,1446.1407950728,-0.2031238824,131323.3415114507,-0.3158659553,-0.5189898377,False,51.59
Isa.22.8,ויגל את מסך יהודה ותבט ביום ההוא אל נשק בית היער,22,646.297286641,-0.5026239243,6142.7971682212,-0.5586508413,-1.0612747656,False,36.02
Isa.22.9,ואת בקיעי עיר דוד ראיתם כי רבו ותקבצו את מי הברכה התחתונה,22,266.5774309728,-0.6644000842,2795.2276593071,-0.5784512369,-1.2428513210999999,False,28.2
Isa.22.10,ואת בתי ירושלם ספרתם ותתצו הבתים לבצר החומה,22,319.5217028735,0.1488736323,8193.1748964568,0.7962180952,0.9450917274999999,False,71.8
Isa.22.11,ומקוה עשיתם בין החמתים למי הברכה הישנה ולא הבטתם אל עשיה ויצרה מרחוק לא ראיתם,22,191.9124100208,0.1707542153,9815.631903612,1.3935650253,1.5643192406000002,False,82.49
Isa.22.12,ויקרא אדני יהוה צבאות ביום ההוא לבכי ולמספד ולקרחה ולחגר שק,22,20.5332518257,-0.8569309443,1468.0446828799,-0.6455804678,-1.5025114121,False,17.51
Isa.22.13,והנה ששון ושמחה הרג בקר ושחט צאן אכל בשר ושתות יין אכול ושתו כי מחר נמות,22,62.9771648334,-0.0811757929,69.5757709231,-0.670452014,-0.7516278069,False,46.01
Isa.22.14,ונגלה באזני יהוה צבאות אם יכפר העון הזה לכם עד תמתון אמר אדני יהוה צבאות,22,13.0559305318,-0.8831533819,921.3127653458,0.5841754222,-0.2989779597000001,False,54.22
Isa.22.15,כה אמר אדני יהוה צבאות לך בא אל הסכן הזה על שבנא אשר על הבית,22,52.6402454285,-0.6486765198,385.5815813939,-0.5061710356,-1.1548475554,False,32.22
Isa.22.16,מה לך פה ומי לך פה כי חצבת לך פה קבר חצבי מרום קברו חקקי בסלע משכן לו,22,177.9091423165,0.9819392471,283.7199691598,-0.8590147579,0.12292448919999999,False,60.42
Isa.22.17,הנה יהוה מטלטלך טלטלה גבר ועטך עטה,22,177.6816790607,0.0485707298,10315.9300650431,-0.4938952589,-0.44532452910000003,False,52.44
Isa.22.18,צנוף יצנפך צנפה כדור אל ארץ רחבת ידים שמה תמות ושמה מרכבות כבודך קלון בית אדניך,22,137.8757583393,-0.7834790365,11943.0378491115,-0.4946307451,-1.2781097816,False,26.57
Isa.22.19,והדפתיך ממצבך וממעמדך יהרסך,22,321.2054335333,1.8454421543,1886074.618163095,1.9979484768,3.8433906311,False,97.83
Isa.22.20,והיה ביום ההוא וקראתי לעבדי לאליקים בן חלקיהו,22,139.2516370226,-0.403163349,9116.0603698478,-0.5269978285,-0.9301611775,False,40.28
Isa.22.21,והלבשתיו כתנתך ואבנטך אחזקנו וממשלתך אתן בידו והיה לאב ליושב ירושלם ולבית יהודה,22,79.5551157875,-1.233168128,97219.3289486244,-0.4050579175,-1.6382260455,False,12.78
Isa.22.22,ונתתי מפתח בית דוד על שכמו ופתח ואין סגר וסגר ואין פתח,22,182.5224063603,-0.3681115256,130.1041643139,-0.5804383894,-0.9485499150000001,False,39.81
Isa.22.23,ותקעתיו יתד במקום נאמן והיה לכסא כבוד לבית אביו,22,392.8827491064,1.3621829934,1444.0547578326,-0.5071324055,0.8550505879,False,70.8
Isa.22.24,ותלו עליו כל כבוד בית אביו הצאצאים והצפעות כל כלי הקטן מכלי האגנות ועד כל כלי הנ,22,338.1840515949,-0.045302431,2225.6057642783,-0.3450917964,-0.39039422739999996,False,53.06
Isa.22.25,ביום ההוא נאם יהוה צבאות תמוש היתד התקועה במקום נאמן ונגדעה ונפלה ונכרת המשא אשר,22,66.3748501575,-1.3608821609,3091.4155371021,-0.5609419201,-1.921824081,False,5.11
Isa.23.1,משא צר הילילו אניות תרשיש כי שדד מבית מבוא מארץ כתים נגלה למו,23,764.7998038192,0.8272359786,10569.8565836913,-0.2297237767,0.5975122019,False,67.08
Isa.23.2,דמו ישבי אי סחר צידון עבר ים מלאוך,23,983.7677539655,1.4882395307,48358.3998549796,1.9774697526,3.4657092833,False,94.89
Isa.23.3,ובמים רבים זרע שחר קציר יאור תבואתה ותהי סחר גוים,23,278.7876131443,-1.0224103221,8367.333313559,-0.8409173056,-1.8633276277,False,6.66
Isa.23.4,בושי צידון כי אמר ים מעוז הים לאמר לא חלתי ולא ילדתי ולא גדלתי בחורים רוממתי בתו,23,209.1046719858,-0.8514492221,8435.0802689294,-0.5527397612,-1.4041889833,False,20.76
Isa.23.5,כאשר שמע למצרים יחילו כשמע צר,23,1339.5703893839,1.6208458019,58883.7821086219,-0.421494393,1.1993514089000001,False,75.52
Isa.23.6,עברו תרשישה הילילו ישבי אי,23,223.5574539312,-0.8370309676,1088168.9829031676,1.9983081072,1.1612771396000001,False,74.83
Isa.23.7,הזאת לכם עליזה מימי קדם קדמתה יבלוה רגליה מרחוק לגור,23,928.5585363967,0.5396868907,27066.5036290768,-0.5021084792,0.037578411499999964,False,59.02
Isa.23.8,מי יעץ זאת על צר המעטירה אשר סחריה שרים כנעניה נכבדי ארץ,23,316.3548566857,-1.0272786318,14172.6313235474,-0.5169898916,-1.5442685234,False,15.65
Isa.23.9,יהוה צבאות יעצה לחלל גאון כל צבי להקל כל נכבדי ארץ,23,731.2672694341,0.2642077101,12377.3137776417,-1.2398572824,-0.9756495723,False,38.96
Isa.23.10,עברי ארצך כיאר בת תרשיש אין מזח עוד,23,864.0565037463,1.3505430952,32208.3462386298,1.6537392367,3.0042823319,False,91.94
Isa.23.11,ידו נטה על הים הרגיז ממלכות יהוה צוה אל כנען לשמד מעזניה,23,516.7045972331,-0.2725982938,22780.1270944724,-0.4274458044,-0.7000440982,False,47.1
Isa.23.12,ויאמר לא תוסיפי עוד לעלוז המעשקה בתולת בת צידון כתיים כתים קומי עברי גם שם לא ינ,23,175.9239104742,-1.2789288744,21180.9204120808,-0.8789489287,-2.1578778031,False,1.94
Isa.23.13,הן ארץ כשדים זה העם לא היה אשור יסדה לציים הקימו בחיניו בחוניו עררו ארמנותיה שמה,23,613.4561998074,1.4170450953,61955.0008983743,1.7169701177,3.134015213,False,92.41
Isa.23.14,הילילו אניות תרשיש כי שדד מעזכן,23,276.3068258709,-0.173590894,32302.2546641864,0.2848172365,0.11122634250000002,False,60.19
Isa.23.15,והיה ביום ההוא ונשכחת צר שבעים שנה כימי מלך אחד מקץ שבעים שנה יהיה לצר כשירת הזו,23,119.0037796491,-0.8548872662,1018.1323773634,-0.9311164104,-1.7860036766,False,8.75
Isa.23.16,קחי כנור סבי עיר זונה נשכחה היטיבי נגן הרבי שיר למען תזכרי,23,346.6506925207,1.4945594256,16022.2961830791,0.3677832843,1.8623427099,False,85.28
Isa.23.17,והיה מקץ שבעים שנה יפקד יהוה את צר ושבה לאתננה וזנתה את כל ממלכות הארץ על פני הא,23,66.4284235578,-0.7548248998,644.5988773755,-0.5442176359,-1.2990425357,False,25.41
Isa.23.18,והיה סחרה ואתננה קדש ליהוה לא יאצר ולא יחסן כי לישבים לפני יהוה יהיה סחרה לאכל ל,23,74.3494931253,-0.8068731587,8529.4698590367,-0.7574553829,-1.5643285416000001,False,14.87
Isa.24.1,הנה יהוה בוקק הארץ ובולקה ועוה פניה והפיץ ישביה,24,853.5636937737,1.9732152073,336938.1749044367,1.718213988,3.6914291953,False,96.36
Isa.24.2,והיה כעם ככהן כעבד כאדניו כשפחה כגברתה כקונה כמוכר כמלוה כלוה כנשה כאשר נשא בו,24,204.0363858284,-0.61281452,182481.8744015132,0.5552871777,-0.057527342300000006,False,57.55
Isa.24.3,הבוק תבוק הארץ והבוז תבוז כי יהוה דבר את הדבר הזה,24,105.5257100477,-1.1789500874,9954.0442835304,-0.7401285871,-1.9190786745000001,False,5.34
Isa.24.4,אבלה נבלה הארץ אמללה נבלה תבל אמללו מרום עם הארץ,24,981.9296747351,1.8634768176,6780.0615682351,-0.5175033062,1.3459735114,False,78.31
Isa.24.5,והארץ חנפה תחת ישביה כי עברו תורת חלפו חק הפרו ברית עולם,24,431.3829012001,-0.2641742459,5478.3627024976,-0.5183013635,-0.7824756094,False,45.24
Isa.24.6,על כן אלה אכלה ארץ ויאשמו ישבי בה על כן חרו ישבי ארץ ונשאר אנוש מזער,24,98.2710008682,-1.2315556863,9838.4540406977,-0.4712696631,-1.7028253493999999,False,11.0
Isa.24.7,אבל תירוש אמללה גפן נאנחו כל שמחי לב,24,1102.4665759052,1.7456560935,353441.1960142446,1.9992150823,3.7448711758,False,96.98
Isa.24.8,שבת משוש תפים חדל שאון עליזים שבת משוש כנור,24,294.2630194539,-0.8390234029,1329.6113435479,-0.6537437326,-1.4927671354999998,False,17.89
Isa.24.9,בשיר לא ישתו יין ימר שכר לשתיו,24,606.6773683276,-0.3638230221,12764.4290329985,-0.5567681043,-0.9205911264,False,40.67
Isa.24.10,נשברה קרית תהו סגר כל בית מבוא,24,1002.8795619871,0.3646776829,68133.2358294308,0.5817598602,0.9464375431000001,False,71.88
Isa.24.11,צוחה על היין בחוצות ערבה כל שמחה גלה משוש הארץ,24,568.6768027315,-1.1112721708,3913.2015711985,-0.9102445836,-2.0215167544,False,3.87
Isa.24.12,נשאר בעיר שמה ושאיה יכת שער,24,1670.6061935264,1.2353584143,119908.2073220027,1.722500828,2.9578592423,False,91.79
Isa.24.13,כי כה יהיה בקרב הארץ בתוך העמים כנקף זית כעוללת אם כלה בציר,24,1509.194956074,1.0659717373,15634.4147442773,-0.3547927096,0.7111790277,False,68.47
Isa.24.14,המה ישאו קולם ירנו בגאון יהוה צהלו מים,24,226.9981838075,-0.7112909533,17858.8765958063,-0.2851844486,-0.9964754019,False,37.8
Isa.24.15,על כן בארים כבדו יהוה באיי הים שם יהוה אלהי ישראל,24,171.188131819,-0.7572171567,175.7564868032,-1.1274476257,-1.8846647823999998,False,6.04
Isa.24.16,מכנף הארץ זמרת שמענו צבי לצדיק ואמר רזי לי רזי לי אוי לי בגדים בגדו ובגד בוגדים ,24,68.892037648,-0.6954727677,165.2200255368,-0.9452941209,-1.6407668886,False,12.63
Isa.24.17,פחד ופחת ופח עליך יושב הארץ,24,1035.8428816883,1.9692419102,28153.3360728987,1.8616505459,3.8308924561,False,97.75
Isa.24.18,והיה הנס מקול הפחד יפל אל הפחת והעולה מתוך הפחת ילכד בפח כי ארבות ממרום נפתחו וי,24,99.8769151687,-0.5906853087,6162.607556486,-0.7293660958,-1.3200514045,False,24.24
Isa.24.19,רעה התרעעה הארץ פור התפוררה ארץ מוט התמוטטה ארץ,24,251.6625358181,-0.1445668976,10094.191989434,-0.4475075439,-0.5920744415,False,49.81
Isa.24.20,נוע תנוע ארץ כשכור והתנודדה כמלונה וכבד עליה פשעה ונפלה ולא תסיף קום,24,122.3052519812,-0.2374596769,36377.5978501229,1.9317151321,1.6942554552,False,84.28
Isa.24.21,והיה ביום ההוא יפקד יהוה על צבא המרום במרום ועל מלכי האדמה על האדמה,24,18.0700845549,-1.3665051204,350.5442739944,-0.8556720587,-2.2221771791,False,1.24
Isa.24.22,ואספו אספה אסיר על בור וסגרו על מסגר ומרב ימים יפקדו,24,219.7928283488,1.749783884,7993.9447209547,-0.1100462923,1.6397375916999999,False,83.35
Isa.24.23,וחפרה הלבנה ובושה החמה כי מלך יהוה צבאות בהר ציון ובירושלם ונגד זקניו כבוד,24,75.3932438303,-0.5135385247,2399.480695313,-0.4781094001,-0.9916479248000001,False,38.26
Isa.25.1,יהוה אלהי אתה ארוממך אודה שמך כי עשית פלא עצות מרחוק אמונה אמן,25,54.1506657263,-0.5589234657,399.0876926021,-1.3084716379,-1.8673951036,False,6.58
Isa.25.2,כי שמת מעיר לגל קריה בצורה למפלה ארמון זרים מעיר לעולם לא יבנה,25,2935.2435430216,1.9962030749,11605.4510790304,1.7157971709,3.7120002457999997,False,96.82
Isa.25.3,על כן יכבדוך עם עז קרית גוים עריצים ייראוך,25,135.8390718739,-0.6520522797,5617.5582682277,-0.4971660292,-1.1492183089,False,32.53
Isa.25.4,כי היית מעוז לדל מעוז לאביון בצר לו מחסה מזרם צל מחרב כי רוח עריצים כזרם קיר,25,253.3234207113,-0.619605353,5430.6044838778,-0.5072501484,-1.1268555014000001,False,33.54
Isa.25.5,כחרב בציון שאון זרים תכניע חרב בצל עב זמיר עריצים יענה,25,826.4916288845,1.8705667916,46204.1564743273,1.9830449343,3.8536117259,False,98.06
Isa.25.6,ועשה יהוה צבאות לכל העמים בהר הזה משתה שמנים משתה שמרים שמנים ממחים שמרים מזקקים,25,350.6201840322,0.1570601186,328.4956027974,-0.5675871259,-0.4105270073,False,52.83
